Identifiant;Joueurs;Argent;Pari;Victoire;Defaite;Gains;Moderateur
2124867;98;192,82004;1,78;40,36999;32,85;283,79004;0
2124868;97;212,87997;11,33;70,90999;0;239,80998;0
2124869;110;274,93;1,33;33,789993;68,909996;375,44003;0
2124870;105;271,44;9,66;104,249985;0,25;370,34015;0
2124871;104;281,68005;8,83;88,909966;0,25;325,75;0
2124872;102;254,03;2,38;80,36998;8,650001;150,18001;0
2124873;98;208,93001;1,49;21,210005;79,96001;187,11002;0
2124874;93;176,97998;1,62;37,570004;27,440004;178,75003;0
2124875;97;197,35;1,54;29,360003;47,96;311,20007;0
2124876;104;244,15999;3,76;67,29;0,25;278,26;0
2124877;93;216,35995;2,22;69,840004;7,9399996;307,58;0
2124878;111;310,03995;1,67;63,00001;65,46;253,14998;0
2124879;96;238,72998;1,69;50,159996;35,739994;292,24997;0
2124880;95;204,3;4,37;88,360016;0,41;342,94;0
2124881;104;278,43997;2,2;84,71998;20,22;287,67993;0
2124882;101;208,32999;10,42;80,11996;0,77;248,36;0
2124883;96;217,88995;1,7;53,76999;23,300001;218,34001;0
2124884;103;220,89001;1,6;36,010002;38,559998;341,23;0
2124885;101;247,46996;76,97;93,76003;0;84,19999;0
2124886;110;261,94;1,16;6,9599996;184,70001;205,71002;0
2124887;91;252,35999;1,25;26,100002;72,75;397,09985;0
2124888;104;284,50003;5,65;112,6;0;272,46;0
2124889;101;197,77997;6,2;74,68004;0;367,84988;0
2124890;113;260,0199;7,99;107,82999;0;195,18;0
2124891;110;231,82996;1,37;26,379997;63,029995;0;0
2124892;107;267,88995;1;0;267,88995;114,3;0
2124893;103;208,02002;1,16;9,3;103,01998;621,41003;0
2124894;116;488,58984;4,97;132,81998;0;414,63;0
2124895;106;281,47992;5,72;136,71996;3,57;330,73996;0
2124896;115;226,69995;4,8;104,770035;0,73;180,12001;0
2124897;115;241,29996;1,34;20,410004;81,58998;258,21997;0
2124898;101;201,08992;2,61;61,819992;4,69;188,19;0
2124899;107;239,2201;1,36;22,040005;73,06999;334,05994;0
2124900;102;245,81004;3,14;89,21999;0,97;302,53012;0
2124901;108;261,32;1,84;62,49;21,28;345,88;0
2124902;103;265,57996;3,32;81,090004;0,79;188,74997;0
2124903;99;239,54;1,39;23,830004;74,62002;434,16006;0
2124904;106;283,8;4,64;150,60994;0,25;352,69998;0
2124905;102;259,97992;2,92;98,280014;5,5599995;292,12015;0
2124906;99;232,58995;3,18;60,85;1,3199999;189,85004;0
2124907;99;238,82997;1,34;27,039991;76,02;206,10999;0
2124908;87;187,32002;1,96;44,850006;26,06;60,02;0
2124909;93;214,57005;1,12;3,92;158,47005;285,45993;0
2124910;95;348,50998;1,31;36,870003;99,920006;301,53998;0
2124911;104;335,13004;1,42;46,220005;79,810005;23,059998;0
2124912;99;323,34006;1,05;0,8199997;301,10004;315,42993;0
2124913;96;230,88;16,71;84,54996;0;178,42001;0
2124914;102;248,39998;1,24;18,76001;88,73999;156,9;0
2124915;108;248,72995;1,2;16,439997;108,26999;0;0
2124916;98;284,83002;1;0;284,83002;250,35005;0
2124917;91;201,00002;3,33;59,93;10,58;25,17;0
2124918;107;243,11998;1,03;0,57999897;218,52994;38,980003;0
2124919;100;274,53006;1,04;1,2400001;236,78998;612,32983;0
2124920;120;448,2898;6,15;164,03996;0;538,0099;0
2124921;117;353,76978;6,42;184,24004;0;434,13004;0
2124922;111;310,35004;3,73;129,12;5,34;349,61005;0
2124923;104;247,94998;2,7;106,71004;5,05;287,18008;0
2124924;104;261,34006;1,69;51,95;26,109999;218,45003;0
2124925;97;213,34006;1,71;32,550003;27,44;135,08002;0
2124926;94;232,54996;1,27;12,590003;110,06;378,80997;0
2124927;96;284,20004;3,72;95,63998;1,03;351,95007;0
2124928;97;262,37003;3,33;95,349976;5,77;361,08987;0
2124929;104;244,93001;14,62;116,16003;0;252,25998;0
2124930;97;203,09004;2,79;64,70999;15,539999;205,45;0
2124931;91;205,23996;1,8;33,41001;33,199997;0;0
2124932;92;217,39998;1;0;217,39998;385,75992;0
2124933;88;235,51994;6,55;150,24;0;8,65;0
2124934;103;269,96997;1,02;0,120000005;261,43997;271,4999;0
2124935;91;212,11995;2,16;70,03998;10,66;342,40997;0
2124936;99;233,42003;5,5;108,989975;0;201,68994;0
2124937;105;250,51;1,36;26,240002;75,06001;176,30002;0
2124938;100;228,46997;1,32;23,880003;76,049995;104,13003;0
2124939;103;273,08994;1,17;7,7700024;176,72993;0;0
2124940;96;247,92006;1;0;247,92006;538,02997;0
2124941;124;397,62006;7,62;140,40997;0;329,94006;0
2124942;102;273,30002;2,5;71,36001;14,719999;342,44995;0
2124943;103;244,84988;7,51;97,60003;0;199,21999;0
2124944;113;291,82;1,21;19,060009;111,65999;9,4800005;0
2124945;100;206,48;1,03;0,17999983;197,18;300,2699;0
2124946;88;229,72005;3,51;70,55;0;302,91006;0
2124947;106;212,20999;7,68;90,699974;0;323,22998;0
2124948;106;263,76007;3,09;69,55997;10,09;207,00003;0
2124949;105;237,21997;1,43;29,04001;59,25999;228,5599;0
2124950;108;238,01991;1,45;31,850006;41,31;135,41995;0
2124951;94;211,37996;1,27;16,140001;92,09999;371,85992;0
2124952;97;307,47003;2,33;81,67001;17,279999;265,31995;0
2124953;100;206,35997;4,11;59,709988;0,75;234,70996;0
2124954;100;235,5;1,63;37,13999;37,93;341,80008;0
2124955;102;259,25998;2,79;83,47002;0,93;49,850002;0
2124956;92;186,34998;1,14;3,139999;139,64;393,14993;0
2124957;101;265,73;43,85;127,42004;0;180,14003;0
2124958;99;206,25998;1,48;27,429995;53,55;251,11003;0
2124959;88;177,09998;16,32;74,010025;0;260,63007;0
2124960;97;189,37996;15,77;71,249985;0;0;0
2124961;102;229,95;1;0;229,95;314,94998;0
2124962;99;205,17995;22,22;109,76999;0;280,08005;0
2124963;102;257,97;1,72;50,12999;28,02;266,91998;0
2124964;96;192,24995;50,1;74,67001;0;176,39995;0
2124965;103;217,56993;1,61;32,039997;73,20999;125,78003;0
2124966;102;188,42;1,28;13,220003;75,86;132,20998;0
2124967;100;176,83998;1,34;15,359995;59,989994;181,62994;0
2124968;98;199,30002;1,89;38,179993;55,85;284,8099;0
2124969;100;204,93;11,86;80,17998;0,3;209,04;0
2124970;106;226,85999;1,72;40,80999;58,629997;0;0
2124971;97;175,89996;1;0;175,89996;178,82002;0
2124972;94;205,61996;1,77;38,170006;64,97001;231,69997;0
2124973;95;209,15004;2,27;48,710007;26,16;48,299995;0
2124974;99;212,46002;1,1;2,600001;166,75998;324,64005;0
2124975;106;249,02995;2,56;90,84;15,23;118,979996;0
2124976;97;206,33003;1,27;16,87;104,21997;257,3;0
2124977;97;343,86993;1,66;51,489986;138,06;331,95004;0
2124978;100;225,36003;5,44;106,58999;0;396,64005;0
2124979;107;242,57004;15,83;154,06996;0;19,050001;0
2124980;105;216,55005;1,02;0,40000057;197,90004;14,09;0
2124981;100;223,52;1,04;0,25;209,68;6,12;0
2124982;114;417,07996;1,01;0,06000018;411,01996;102,09;0
2124983;104;336,52;1,19;10,280001;244,71004;0;0
2124984;105;319,16006;1;0;319,16006;125,750015;0
2124985;94;217,42003;1,21;9,970002;101,64002;296,81;0
2124986;94;209,27002;7,58;87,79;0,25;350,94003;0
2124987;101;230,84996;65,68;120,08997;0;297,22006;0
2124988;105;231,68;4,78;75,439964;9,9;290,84;0
2124989;114;255,09998;1,82;68,55003;32,81;127,74;0
2124990;96;147,22997;1,39;17,62;37,110004;206,74998;0
2124991;101;195,74991;1,83;45,679996;34,679996;207,48997;0
2124992;97;214,40997;1,71;32,14;39,059998;262,25006;0
2124993;102;206,03993;3,36;74,420006;18,21;252,74004;0
2124994;98;271,26004;1,51;40,400005;58,92;276,38;0
2124995;95;208,23;11,86;68,4;0,25;241,70996;0
2124996;110;257,1001;1,64;36,139996;51,530006;249,48999;0
2124997;97;215,23006;2,28;57,95;23,689997;243,64001;0
2124998;97;208,87006;2,17;47,730007;12,959999;275,4299;0
2124999;100;199,68997;14,6;80,66998;4,93;213,96997;0
2125000;99;201,08995;2,11;38,429996;25,55;311,43;0
2125001;99;201,80002;57,13;109,63;0;142,48001;0
2125002;105;253,71002;1,27;13,799999;125,03001;339,61996;0
2125003;94;273,7601;2,25;80,799995;14,940001;289,24997;0
2125004;97;250,42996;2,56;67,65002;28,83;246,26;0
2125005;98;182,67001;8,41;68,54;4,95;402,25006;0
2125006;99;207,73994;30,86;194,92998;0,42;187,41;0
2125007;96;185,93002;1,6;30,569998;29,09;276,85016;0
2125008;98;180,79997;12,89;96,04998;0;59,25;0
2125009;98;249,68997;1,07;2,3600006;192,79997;187,67004;0
2125010;98;228,31996;1,51;29,569998;70,22;297,32986;0
2125011;91;227,41997;2,39;81,66001;11,75;73,29;0
2125012;101;300,33002;1,13;5,209999;232,24997;399,55;0
2125013;97;208,05995;203,78;191,48993;0;470,67993;0
2125014;88;201,93997;239,02;268,74;0;319,61993;0
2125015;103;236,8501;2,75;91,229996;8,46;195,58003;0
2125016;98;218,75002;1,77;34,33;57,499996;372,69998;0
2125017;99;241,65;13,21;136,00998;4,96;362,24005;0
2125018;93;240,22995;12,26;122,00999;0;320,75998;0
2125019;102;257,62;3,43;78,89001;15,749999;250,11998;0
2125020;104;252,29004;1,75;48,659985;50,830006;262,58997;0
2125021;88;215,11005;2,53;68,24999;20,77;248,32993;0
2125022;95;200,70995;2,06;55,070023;7,4500003;56,370003;0
2125023;95;188,67;1,09;2,8299994;135,12996;11,95;0
2125024;95;214,02;1,03;0,25000006;202,32;229,17;0
2125025;112;269,33002;1,34;34,09001;74,25001;177,86996;0
2125026;105;224,41995;1,55;26,569992;73,12;258,02997;0
2125027;110;286,93005;1,47;37,749992;66,65001;208,73999;0
2125028;101;201,30995;1,81;38,94998;31,520002;263,26004;0
2125029;102;204,80002;2,85;68,28003;9,820001;72,420006;0
2125030;100;247,04001;1,16;6,350001;180,97;181,97002;0
2125031;89;264,47995;1,29;23,690004;106,2;296,03;0
2125032;95;232,31999;2,45;82,659966;18,95;129,33;0
2125033;99;240;1,24;11,570003;122,23997;0;0
2125034;92;247,84006;1;0;247,84006;194,09009;0
2125035;95;183,09999;1,67;33,899998;22,91;141,61;0
2125036;98;197,14993;1,38;20,850002;76,39001;95,73001;0
2125037;98;163,87006;1,28;11,279999;79,419975;316,74002;0
2125038;106;237,62999;3,31;88,60996;9,5;47,960003;0
2125039;100;186,40002;1,11;2,7699997;141,21002;302,02;0
2125040;93;214,66989;9,13;93,82998;6,48;266,65;0
2125041;109;230,05995;2,42;70,62;34,03;158,89;0
2125042;103;221,53001;1,44;25,200003;87,840004;161,7;0
2125043;93;196,46002;1,89;34,86;69,62;270,7;0
2125044;94;210,86998;5,73;65,56001;5,73;8,1;0
2125045;93;160,15999;1,03;0,15000021;152,20999;38,69;0
2125046;94;156,04001;1,13;2,4699993;119,820015;302,68;0
2125047;121;301,53983;1,71;52,669994;51,530003;275,61002;0
2125048;104;194,66995;15,61;85,899994;4,96;253,67995;0
2125049;101;175,85;4,62;82,79;4,96;167,83005;0
2125050;99;191,29004;1,58;24,49001;47,95;86,19999;0
2125051;91;167,83;1,29;7,430003;89,06002;192,12001;0
2125052;97;200,07997;1,52;30,729992;38,69;257,37997;0
2125053;94;213,66;3,26;56,859993;13,139999;31,819998;0
2125054;97;212,91997;1,08;1,3300002;182,42996;257,94;0
2125055;93;205,87994;2,8;63,119995;11,059999;137,95001;0
2125056;97;173,06995;1,27;15,460001;50,579998;247,43;0
2125057;98;193,74;2,8;64,17;10,48;276,60992;0
2125058;104;217,33998;15,55;64,469986;5,2;273,46002;0
2125059;96;218,20001;2,66;65,30002;10,04;76,409996;0
2125060;97;206,82002;1,18;5,4200006;135,82997;0;0
2125061;89;179,82996;1;0;179,82996;318,13995;0
2125062;119;341,2599;1,46;50,14999;73,26999;270,19003;0
2125063;104;218,13998;2,51;62,270008;10,22;270;0
2125064;95;211,57002;2,34;71,77001;13,34;0;0
2125065;101;226,71999;1;0;226,71999;207,92004;0
2125066;95;205,37001;1,69;45,51;42,96;271,44998;0
2125067;101;199,96999;8,11;76,71002;5,23;234,73;0
2125068;96;187,10995;5,46;52,820004;5,2;0;0
2125069;94;214,77992;1;0;214,77992;2,18;0
2125070;91;200,19998;1,03;0,06000018;198,07999;334,53;0
2125071;115;346,17993;1,9;60,339996;71,99;303,84012;0
2125072;97;270,0299;3,14;83,46;49,65;151,68999;0
2125073;101;268,26996;1,34;20,050001;136,62999;205,11002;0
2125074;90;195,15005;4,22;59,880005;49,92;224,43002;0
2125075;96;343,7099;2,03;44,18999;163,47;139,98999;0
2125076;94;175,81992;1,4;16,619997;52,450005;229,90004;0
2125077;96;174,15007;3,41;56,000008;0,25;234,54994;0
2125078;93;178,53996;3,14;57,199997;1,19;218,13997;0
2125079;88;165,53001;3,4;55,60001;2,99;80;0
2125080;94;169,71;1,17;7,140001;96,85;280,09;0
2125081;93;204,67995;17,45;75,41;0;84,27999;0
2125082;91;217,58997;1,13;4,919999;138,23003;248,3099;0
2125083;94;192,27997;3,32;56,029984;0;153,83997;0
2125084;98;211,83;1,35;18,900002;76,88999;264,07007;0
2125085;95;225,28993;2,46;52,78;14;218,04002;0
2125086;89;212,03006;1,8;42,81;36,8;153,23;0
2125087;91;199,53998;1,27;17,06;63,370003;99,03001;0
2125088;94;196,32994;1,18;8,469999;105,76999;0,57;0
2125089;98;219,81001;1,03;0,01999998;219,26001;179,60999;0
2125090;111;319,43;1,2;23,790005;163,61003;63,699997;0
2125091;94;200,46;1,16;5,17;141,93001;365,92996;0
2125092;97;280,20993;4,79;86,47001;0,75;295,64993;0
2125093;97;224,39998;5,26;71,5;0,25;261,96;0
2125094;99;204,44997;3,31;66,62999;9,12;191,12001;0
2125095;92;203,81;1,54;31,700003;44,389996;219,19;0
2125096;85;202,99004;1,76;37,21999;21,02;242,60007;0
2125097;94;192,70007;2,24;52,559998;2,6599998;296,88998;0
2125098;87;200,03;5,69;97,10999;0,25;118,16;0
2125099;89;169,26;1,43;14,900001;66,00001;88,58001;0
2125100;92;174,63;1,22;8,17;94,22002;181,86003;0
2125101;89;186,46;1,6;31,249994;35,85;251,84996;0
2125102;97;188,74998;4,32;64,350006;1,25;87,73998;0
2125103;95;202,84;1,18;7,6800027;122,77998;269,51004;0
2125104;94;186,79999;65,06;82,960014;0,25;79,22998;0
2125105;96;195,06996;1,16;5,8200006;121,65999;182,83005;0
2125106;94;184,77998;1,94;32,510014;34,459995;305,88004;0
2125107;92;223,30998;9,06;84,369965;1,8000001;100,210014;0
2125108;93;195,11996;1,16;7,93;102,83998;210,39005;0
2125109;95;201,46997;1,83;40,42001;31,500002;73,87001;0
2125110;88;185,41002;1,17;5,24;116,78;252,34006;0
2125111;96;212,99002;2,78;59,609985;20,26;296,53006;0
2125112;99;221,53998;5,62;75,24;0,25;290,48004;0
2125113;97;221,94995;2,82;74,55999;6,03;224,23001;0
2125114;95;203,39;2,18;47,439987;26,599998;287,35004;0
2125115;95;213,29996;50,27;74,049995;0;115,82001;0
2125116;90;188,12;1,21;10,560002;82,859985;209,69002;0
2125117;87;170,68997;2,84;47,729996;8,7300005;121,64997;0
2125118;95;180,86;1,23;11,1500025;70,36001;264,46014;0
2125119;88;162,8;5,52;101,66002;0;184,46999;0
2125120;86;192,58998;1,75;31,369999;39,49;186,77;0
2125121;79;165,30995;2,11;36,05;14,589999;225,28003;0
2125122;87;170,52;8,27;54,759995;0;252,09999;0
2125123;90;179,89006;7,98;72,20999;0;0;0
2125124;84;155,93002;1;0;155,93002;163,15;0
2125125;85;175,76999;1,31;17,76001;30,38;199,11003;0
2125126;91;162,74997;2,72;49,329994;12,970001;257,89996;0
2125127;97;220,02998;2,68;48,399986;10,530001;262,5899;0
2125128;93;204,98001;3,03;61,91999;4,31;232,79997;0
2125129;81;171,27003;2,79;66,94;5,4100003;304,31;0
2125130;90;229,89;8,83;74,42;0;102,500015;0
2125131;91;193,52;1,21;10,910002;101,93003;216,66997;0
2125132;87;195,07002;2,12;38,5;16,9;262,06003;0
2125133;82;187,22998;4,53;74,83;0;288;0
2125134;84;203,12999;17,42;84,86999;0;172,33003;0
2125135;95;228,83995;1,37;18,880005;75,38999;171,41998;0
2125136;95;178,15002;1,52;25,560003;32,29;275,39993;0
2125137;93;196,45004;4,44;80,05001;1,1;102,020004;0
2125138;93;206,71002;1,16;8,14;112,83001;233,18999;0
2125139;85;183,50003;55,03;49,689995;0;144,6;0
2125140;97;201,66995;1,27;17,840006;74,90997;281,93;0
2125141;94;198;3,67;83,93001;0;0;0
2125142;85;179,29001;1,02;0;179,29001;269,75998;0
2125143;92;234,53;2,45;53,96;18,73;101,100006;0
2125144;88;174,10002;1,19;8,259999;81,25999;196,69002;0
2125145;95;196,65997;1,7;33,079998;33,05;157,64998;0
2125146;88;182,20003;1,34;21,760008;46,31;29,599998;0
2125147;96;235,19;1;1,6199994;207,20999;74,840004;0
2125148;61;193,78001;1,09;4,6300015;123,57;388,73;0
2125149;99;290,62006;3,17;99,909996;1,8000001;340,98007;0
2125150;98;247,12999;6,16;93,850006;0;353,3101;0
2125151;107;253,68999;3,44;104,88001;5,2599998;217,83008;0
2125152;100;211,37997;1,71;37,05999;30,609999;0;0
2125153;96;180,19;1;0;180,19;265,65994;0
2125154;96;199,93;4,27;67,17999;1,45;195,69997;0
2125155;90;160,40996;2,51;46,980003;11,690001;171,78998;0
2125156;96;214,25;1,37;22,880007;65,34001;126,00999;0
2125157;84;180,23;1,29;11,56;65,78;222,18;0
2125158;92;199,13997;2,13;45,5;22,46;329,80002;0
2125159;92;248,44997;5,22;81,34999;0;222,95;0
2125160;88;202,94005;2,32;44,929993;24,920002;20,420002;0
2125161;95;191,12006;1,08;1,0199997;171,72003;177,33005;0
2125162;88;178,65;1,59;30,099998;31,42;36,25;0
2125163;93;201,32999;1,08;1,5000005;166,58002;213,86003;0
2125164;90;180,28003;2,02;42,979992;9,400001;208,25003;0
2125165;83;158,81998;4,96;49,429993;0;247,93004;0
2125166;85;181,94;3,74;66,94999;0,96;131,42;0
2125167;91;172,81996;1,28;16,290003;57,690002;3,23;0
2125168;81;172,08997;1,01;0,029999971;168,88995;217,29002;0
2125169;84;162,57002;16,55;54,72;0;290,33;0
2125170;88;227,64998;2,71;67,270004;4,59;3,22;0
2125171;97;210,35995;1,01;0,029999971;207,16995;271,0201;0
2125172;91;202,70001;8,67;68,319984;0;0;0
2125173;95;180,96;1;0;180,96;278,12;0
2125174;95;198,62994;3,65;81,840004;2,35;184,34999;0
2125175;90;173,81;1,7;29,43;18,89;262,39996;0
2125176;92;231,04;2,06;47,33998;15,98;250,87;0
2125177;93;225,95006;1,75;43,7;18,780003;142,34996;0
2125178;92;176,34003;1,55;23,720005;57,710007;245,06;0
2125179;89;178,88002;4,82;67,329994;1,15;181,66;0
2125180;94;192,66002;1,71;39,170002;50,170002;203,99004;0
2125181;93;170,18991;2,37;42,979996;9,179999;256,96002;0
2125182;89;187,78;10,63;69,18001;0;236,54996;0
2125183;88;208,80997;1,97;41,91;14,169999;0;0
2125184;90;191,56004;1;0;191,56004;340,13992;0
2125185;93;230,96996;12,91;109,16999;0;321,97012;0
2125186;94;218,88997;14,73;103,07999;0;287,1301;0
2125187;91;205,73999;4,92;81,39001;0;85,07;0
2125188;91;204,32996;1,25;8,969999;128,23001;193,61998;0
2125189;89;189,20001;1,62;33,45999;29,039999;85,88001;0
2125190;91;184,54;1,15;6,860001;105,51999;259,4;0
2125191;93;239,57;1,69;53,270008;33,440002;35,850002;0
2125192;89;224,17995;1,06;1,2499998;189,57993;172,61005;0
2125193;89;154,92001;1,79;32,43;14,739999;277,48993;0
2125194;94;190,41003;5,81;87,08;0;342,85007;0
2125195;95;248,25996;2,98;97,449974;2,86;228,68999;0
2125196;95;184,43;2,43;52,550007;8,29;254,49;0
2125197;95;205,49004;2,39;55,349983;6,3500004;0;0
2125198;94;207,95001;1;0;207,95001;156,73003;0
2125199;90;170,54997;1,5;27,289999;41,109997;139,35;0
2125200;93;182,71996;1,46;21,640001;65,01;32,79;0
2125201;94;181,35004;1,05;0,91999936;149,48001;48,390003;0
2125202;90;172,52995;1,09;2,3299994;126,46999;371,07004;0
2125203;96;270,06003;7,57;101,009964;0;269,59003;0
2125204;100;270,88998;1,41;43,160007;44,46001;271,30997;0
2125205;95;186,48001;11,89;85,080025;0,25;276,6201;0
2125206;94;215,06001;4,03;64,60998;3,05;259,09;0
2125207;97;205,26003;2,32;69,62998;15,8;218,88997;0
2125208;85;168,3;2,89;51,719997;1,13;0;0
2125209;93;189,77994;1;0;189,77994;319,34003;0
2125210;94;217,01;66,7;102,32997;0;183,16005;0
2125211;100;203,34999;1,42;25,360004;45,550003;92,750015;0
2125212;95;213,73997;1,18;8,000001;128,99;35,530003;0
2125213;90;167,23996;1,09;1,8300009;133,53995;382,14987;0
2125214;95;249,48001;12,2;132,66997;0;292,06995;0
2125215;93;230,65999;2,42;79,340004;17,929998;33,989998;0
2125216;92;194,40007;1,11;1,7499998;162,16003;193,42003;0
2125217;93;220,18993;1,51;31,87;58,64;293,87;0
2125218;98;255,11998;2,15;65,86999;27,119999;133,13002;0
2125219;88;220,73;1,2;14,39;101,990005;81,36999;0
2125220;95;183,90001;1,19;7,7500005;110,28;94,04;0
2125221;89;183,05002;1,19;9,140001;98,15;305,19003;0
2125222;98;225,80994;4,16;79,380005;0;246,61003;0
2125223;95;198,53995;2,3;56,459984;8,39;98,22998;0
2125224;93;174,84001;1,34;13,750001;90,35998;201,31003;0
2125225;91;228,18993;1,57;32,85;59,729996;247,79999;0
2125226;86;176,76001;5,31;74,02998;2,99;182,29001;0
2125227;84;161,76001;1,9;30,819998;10,290001;213,34003;0
2125228;85;166,71996;2,77;52,309998;5,69;183,35002;0
2125229;90;191,15997;1,58;27,640009;35,45;240,21;0
2125230;86;173,71;4,01;66,49999;0;258,55994;0
2125231;90;188,10999;4,09;70,45002;0;239,00996;0
2125232;88;173,77007;3,5;65,23998;0;172,61003;0
2125233;82;161,61996;1,71;30,859999;19,87;6,61;0
2125234;89;166,83997;1,07;0,19999981;160,42996;144,70001;0
2125235;88;184,55002;1,43;19,74;59,590004;10,22;0
2125236;92;234,4099;1,03;0,23000053;224,41994;257,29996;0
2125237;95;229,64001;2,1;60,430004;32,770004;231,87996;0
2125238;92;183,18997;2,45;58,549984;9,860001;260,46994;0
2125239;87;200,08997;2,07;68,15002;7,7699995;253,25002;0
2125240;90;189,13002;15,43;64,12001;0;217,51996;0
2125241;91;200,77003;1,92;36,430004;19,68;103,670006;0
2125242;80;166,76996;1,27;8,550002;71,65;282,73996;0
2125243;90;201,46997;2,71;85,61002;4,34;215,35995;0
2125244;90;208,01997;1,61;33,410007;26,070002;54,189995;0
2125245;88;174,49002;1,26;5,0900006;125,38998;261,94003;0
2125246;89;191,63;5,79;70,31002;0;221,34007;0
2125247;86;164,03001;2,78;61,650005;4,3399997;62,33;0
2125248;90;205,89003;1,1;3,71;147,27005;113,01999;0
